firstName,lastName,playerteamCity,playerteamName,opponentteamCity,opponentteamName,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,threePointersAttempted,threePointersMade,freeThrowsAttempted,freeThrowsMade,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,startingPosition,gameDate
Buddy,Hield,Golden State,Warriors,Philadelphia,76ers,0.0,1.0,27.32,9.0,3.0,0.0,3.0,11.0,4.0,4.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,2.0,6.0,,2026-02-03 22:00:00
Malevy,Leons,Golden State,Warriors,Philadelphia,76ers,0.0,1.0,3.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-2.0,,2026-02-03 22:00:00
Moses,Moody,Golden State,Warriors,Philadelphia,76ers,0.0,1.0,20.15,12.0,0.0,0.0,1.0,8.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,-26.0,G,2026-02-03 22:00:00
Eric,Gordon,Philadelphia,76ers,Golden State,Warriors,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 22:00:00
Trayce,Jackson-Davis,Golden State,Warriors,Philadelphia,76ers,0.0,1.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,2026-02-03 22:00:00
Will,Richard,Golden State,Warriors,Philadelphia,76ers,0.0,1.0,13.06,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,-7.0,,2026-02-03 22:00:00
Paul,George,Philadelphia,76ers,Golden State,Warriors,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 22:00:00
Jared,McCain,Philadelphia,76ers,Golden State,Warriors,1.0,0.0,8.19,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,2026-02-03 22:00:00
Max,Christie,Dallas,Mavericks,Boston,Celtics,0.0,1.0,30.25,10.0,3.0,0.0,1.0,13.0,4.0,9.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-1.0,G,2026-02-03 20:00:00
Neemias,Queta,Boston,Celtics,Dallas,Mavericks,1.0,0.0,27.6,8.0,3.0,1.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,1.0,10.0,C,2026-02-03 20:00:00
Daniel,Gafford,Dallas,Mavericks,Boston,Celtics,0.0,1.0,24.43,10.0,1.0,2.0,1.0,5.0,4.0,0.0,0.0,4.0,2.0,8.0,4.0,12.0,1.0,2.0,-11.0,C,2026-02-03 20:00:00
Ryan,Nembhard,Dallas,Mavericks,Boston,Celtics,0.0,1.0,11.47,3.0,3.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,,2026-02-03 20:00:00
Klay,Thompson,Dallas,Mavericks,Boston,Celtics,0.0,1.0,20.09,4.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-15.0,,2026-02-03 20:00:00
Chris,Boucher,Boston,Celtics,Dallas,Mavericks,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 20:00:00
Payton,Pritchard,Boston,Celtics,Dallas,Mavericks,1.0,0.0,34.31,26.0,7.0,0.0,0.0,20.0,12.0,8.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,0.0,,2026-02-03 20:00:00
Miles,Kelly,Dallas,Mavericks,Boston,Celtics,0.0,1.0,12.07,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,-3.0,,2026-02-03 20:00:00
Sam,Hauser,Boston,Celtics,Dallas,Mavericks,1.0,0.0,26.07,11.0,0.0,1.0,1.0,8.0,4.0,7.0,3.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,6.0,F,2026-02-03 20:00:00
Jordan,Walsh,Boston,Celtics,Dallas,Mavericks,1.0,0.0,10.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,,2026-02-03 20:00:00
Derrick,White,Boston,Celtics,Dallas,Mavericks,1.0,0.0,38.28,11.0,8.0,0.0,0.0,13.0,4.0,8.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,14.0,G,2026-02-03 20:00:00
Xavier,Tillman,Boston,Celtics,Dallas,Mavericks,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 20:00:00
Hugo,Gonzalez,Boston,Celtics,Dallas,Mavericks,1.0,0.0,16.42,2.0,2.0,0.0,1.0,6.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,6.0,1.0,0.0,9.0,,2026-02-03 20:00:00
Brandon,Williams,Dallas,Mavericks,Boston,Celtics,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 20:00:00
Jaden,Hardy,Dallas,Mavericks,Boston,Celtics,0.0,1.0,17.34,7.0,0.0,0.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,,2026-02-03 20:00:00
Caleb,Martin,Dallas,Mavericks,Boston,Celtics,0.0,1.0,29.06,13.0,3.0,0.0,0.0,10.0,5.0,2.0,1.0,4.0,2.0,5.0,0.0,5.0,2.0,0.0,-5.0,F,2026-02-03 20:00:00
Dwight,Powell,Dallas,Mavericks,Boston,Celtics,0.0,1.0,11.07,4.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,,2026-02-03 20:00:00
Baylor,Scheierman,Boston,Celtics,Dallas,Mavericks,1.0,0.0,28.19,3.0,3.0,1.0,1.0,5.0,1.0,3.0,1.0,0.0,0.0,6.0,1.0,7.0,2.0,0.0,16.0,G,2026-02-03 20:00:00
Jaylen,Brown,Boston,Celtics,Dallas,Mavericks,1.0,0.0,37.23,33.0,3.0,0.0,1.0,29.0,15.0,5.0,2.0,2.0,1.0,10.0,1.0,11.0,4.0,3.0,-1.0,F,2026-02-03 20:00:00
Naji,Marshall,Dallas,Mavericks,Boston,Celtics,0.0,1.0,31.23,9.0,3.0,0.0,0.0,15.0,4.0,5.0,1.0,0.0,0.0,6.0,2.0,8.0,1.0,1.0,-13.0,G,2026-02-03 20:00:00
Cooper,Flagg,Dallas,Mavericks,Boston,Celtics,0.0,1.0,36.43,36.0,6.0,2.0,0.0,24.0,12.0,4.0,2.0,11.0,10.0,8.0,1.0,9.0,1.0,1.0,-2.0,F,2026-02-03 20:00:00
Josh,Minott,Boston,Celtics,Dallas,Mavericks,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 20:00:00
Luka,Garza,Boston,Celtics,Dallas,Mavericks,1.0,0.0,20.0,16.0,1.0,1.0,2.0,8.0,6.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,,2026-02-03 20:00:00
Moussa,Cisse,Dallas,Mavericks,Boston,Celtics,0.0,1.0,14.57,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,3.0,,2026-02-03 20:00:00
Anfernee,Simons,Boston,Celtics,Dallas,Mavericks,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 20:00:00
Ayo,Dosunmu,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,27.57,17.0,8.0,0.0,2.0,12.0,6.0,6.0,3.0,2.0,2.0,4.0,0.0,4.0,0.0,1.0,-2.0,G,2026-02-03 20:00:00
Lachlan,Olbrich,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,16.29,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,2.0,0.0,-10.0,,2026-02-03 20:00:00
Yuki,Kawamura,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,26.15,5.0,7.0,0.0,2.0,5.0,1.0,5.0,1.0,2.0,2.0,4.0,1.0,5.0,2.0,0.0,-18.0,,2026-02-03 20:00:00
Dalen,Terry,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,15.34,6.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,-10.0,,2026-02-03 20:00:00
Coby,White,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,30.2,21.0,3.0,0.0,0.0,17.0,7.0,8.0,2.0,7.0,5.0,10.0,0.0,10.0,3.0,3.0,-15.0,G,2026-02-03 20:00:00
Jericho,Sims,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,21.29,9.0,2.0,1.0,0.0,6.0,4.0,0.0,0.0,2.0,1.0,7.0,2.0,9.0,3.0,1.0,29.0,,2026-02-03 20:00:00
Gary,Trent Jr.,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,23.15,15.0,0.0,0.0,0.0,9.0,5.0,8.0,5.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,17.0,,2026-02-03 20:00:00
Ryan,Rollins,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,34.51,21.0,10.0,0.0,0.0,21.0,8.0,8.0,5.0,0.0,0.0,7.0,0.0,7.0,0.0,4.0,7.0,G,2026-02-03 20:00:00
Matas,Buzelis,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,35.54,22.0,1.0,5.0,0.0,16.0,8.0,10.0,5.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,-7.0,F,2026-02-03 20:00:00
Cole,Anthony,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,12.14,4.0,5.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,12.0,,2026-02-03 20:00:00
Tre,Jones,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 20:00:00
Amir,Coffey,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,21.57,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,-17.0,F,2026-02-03 20:00:00
Patrick,Williams,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,27.0,17.0,3.0,2.0,0.0,17.0,7.0,8.0,3.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,-22.0,,2026-02-03 20:00:00
Kyle,Kuzma,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,31.06,31.0,6.0,0.0,1.0,22.0,12.0,5.0,3.0,7.0,4.0,7.0,3.0,10.0,1.0,1.0,18.0,F,2026-02-03 20:00:00
Isaac,Okoro,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,40.25,9.0,2.0,2.0,2.0,10.0,3.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,-4.0,F,2026-02-03 20:00:00
Thanasis,Antetokounmpo,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,2.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-4.0,,2026-02-03 20:00:00
Andre,Jackson Jr.,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,12.07,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,,2026-02-03 20:00:00
AJ,Green,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,30.29,17.0,2.0,1.0,1.0,11.0,6.0,9.0,5.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,3.0,G,2026-02-03 20:00:00
Josh,Giddey,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 20:00:00
Julian,Phillips,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 20:00:00
Myles,Turner,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,22.57,15.0,1.0,1.0,2.0,10.0,5.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,-7.0,C,2026-02-03 20:00:00
Jalen,Smith,Chicago,Bulls,Milwaukee,Bucks,0.0,0.0,20.06,16.0,1.0,0.0,0.0,7.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,8.0,C,2026-02-03 20:00:00
Pete,Nance,Milwaukee,Bucks,Chicago,Bulls,1.0,1.0,27.14,15.0,2.0,0.0,0.0,8.0,6.0,5.0,3.0,0.0,0.0,7.0,1.0,8.0,2.0,0.0,19.0,,2026-02-03 20:00:00
Wendell,Carter Jr.,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,23.27,9.0,2.0,0.0,1.0,7.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,7.0,1.0,1.0,-13.0,C,2026-02-03 20:00:00
Paolo,Banchero,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,32.57,17.0,4.0,0.0,0.0,17.0,6.0,4.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,-29.0,F,2026-02-03 20:00:00
Jonathan,Isaac,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,14.05,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,-6.0,,2026-02-03 20:00:00
Luguentz,Dort,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,30.48,18.0,1.0,0.0,2.0,8.0,6.0,5.0,4.0,2.0,2.0,5.0,0.0,5.0,2.0,0.0,25.0,F,2026-02-03 20:00:00
Isaiah,Hartenstein,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,22.53,12.0,10.0,1.0,0.0,6.0,4.0,1.0,0.0,5.0,4.0,8.0,2.0,10.0,2.0,2.0,24.0,C,2026-02-03 20:00:00
Alex,Caruso,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,18.51,6.0,3.0,0.0,1.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,,2026-02-03 20:00:00
Moritz,Wagner,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,13.11,8.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,1.0,-24.0,,2026-02-03 20:00:00
Shai,Gilgeous-Alexander,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,27.48,20.0,9.0,0.0,2.0,22.0,8.0,3.0,1.0,4.0,3.0,2.0,3.0,5.0,2.0,3.0,23.0,G,2026-02-03 20:00:00
Jett,Howard,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,13.36,7.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,-5.0,,2026-02-03 20:00:00
Ousmane,Dieng,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,6.16,2.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,,2026-02-03 20:00:00
Cason,Wallace,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,22.53,5.0,5.0,0.0,4.0,7.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,24.0,G,2026-02-03 20:00:00
Jase,Richardson,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,12.52,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-13.0,,2026-02-03 20:00:00
Goga,Bitadze,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 20:00:00
Isaiah,Joe,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,23.26,22.0,0.0,0.0,1.0,12.0,8.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,16.0,,2026-02-03 20:00:00
Aaron,Wiggins,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,18.42,9.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,17.0,,2026-02-03 20:00:00
Noah,Penda,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,24.22,11.0,2.0,0.0,0.0,11.0,4.0,7.0,2.0,1.0,1.0,4.0,1.0,5.0,3.0,2.0,-23.0,,2026-02-03 20:00:00
Chet,Holmgren,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,27.06,16.0,1.0,0.0,0.0,12.0,7.0,4.0,0.0,4.0,2.0,7.0,3.0,10.0,1.0,0.0,21.0,F,2026-02-03 20:00:00
Jalen,Suggs,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,24.39,20.0,6.0,0.0,1.0,11.0,7.0,8.0,4.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,-4.0,G,2026-02-03 20:00:00
Jaylin,Williams,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,17.06,5.0,2.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,1.0,7.0,2.0,9.0,1.0,1.0,8.0,,2026-02-03 20:00:00
Tyus,Jones,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,5.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,,2026-02-03 20:00:00
Desmond,Bane,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,21.3,7.0,2.0,2.0,1.0,7.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0,-11.0,F,2026-02-03 20:00:00
Kenrich,Williams,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,17.56,11.0,1.0,0.0,1.0,5.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,7.0,1.0,0.0,11.0,,2026-02-03 20:00:00
Chris,Youngblood,Oklahoma City,Thunder,Orlando,Magic,1.0,1.0,6.16,2.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,,2026-02-03 20:00:00
Tristan,da Silva,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,25.38,3.0,2.0,0.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,-21.0,,2026-02-03 20:00:00
Anthony,Black,Orlando,Magic,Oklahoma City,Thunder,0.0,0.0,28.21,10.0,3.0,2.0,1.0,16.0,5.0,6.0,0.0,0.0,0.0,4.0,2.0,6.0,2.0,2.0,-21.0,G,2026-02-03 20:00:00
Ben,Saraf,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,16.53,3.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-2.0,,2026-02-03 19:30:00
Day'Ron,Sharpe,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,25.43,19.0,5.0,0.0,3.0,12.0,9.0,0.0,0.0,1.0,1.0,4.0,10.0,14.0,4.0,1.0,14.0,,2026-02-03 19:30:00
Michael,Porter Jr.,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,32.13,21.0,3.0,0.0,1.0,18.0,7.0,9.0,0.0,9.0,7.0,9.0,1.0,10.0,3.0,3.0,-18.0,F,2026-02-03 19:30:00
Austin,Reaves,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,20.38,15.0,1.0,0.0,2.0,9.0,3.0,5.0,1.0,10.0,8.0,4.0,0.0,4.0,3.0,2.0,10.0,,2026-02-03 19:30:00
LeBron,James,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,29.52,25.0,7.0,0.0,3.0,16.0,10.0,3.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,1.0,24.0,F,2026-02-03 19:30:00
Jalen,Wilson,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 19:30:00
Jake,LaRavia,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,21.55,18.0,0.0,0.0,1.0,9.0,7.0,2.0,1.0,6.0,3.0,4.0,1.0,5.0,1.0,1.0,10.0,F,2026-02-03 19:30:00
Drew,Timme,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,5.44,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,-8.0,,2026-02-03 19:30:00
Nolan,Traore,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,24.45,7.0,4.0,0.0,0.0,9.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,5.0,1.0,2.0,-4.0,G,2026-02-03 19:30:00
Gabe,Vincent,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,15.5,0.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-9.0,,2026-02-03 19:30:00
Rui,Hachimura,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,25.35,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,-1.0,,2026-02-03 19:30:00
Marcus,Smart,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,17.55,6.0,1.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,30.0,G,2026-02-03 19:30:00
Maxi,Kleber,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,,2026-02-03 19:30:00
Deandre,Ayton,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,27.38,7.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,2.0,1.0,6.0,2.0,8.0,3.0,1.0,16.0,C,2026-02-03 19:30:00
Jaxson,Hayes,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,14.38,9.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,8.0,,2026-02-03 19:30:00
Egor,Demin,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,26.56,11.0,2.0,0.0,1.0,11.0,4.0,8.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,-11.0,G,2026-02-03 19:30:00
Nic,Claxton,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,22.17,10.0,2.0,0.0,0.0,7.0,5.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,3.0,0.0,-30.0,C,2026-02-03 19:30:00
Dalton,Knecht,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,4.36,4.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,,2026-02-03 19:30:00
Noah,Clowney,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,20.58,6.0,2.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,-17.0,F,2026-02-03 19:30:00
Jarred,Vanderbilt,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,19.07,6.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,2.0,4.0,1.0,5.0,0.0,0.0,4.0,,2026-02-03 19:30:00
Bronny,James,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,4.36,4.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,,2026-02-03 19:30:00
Tyrese,Martin,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 19:30:00
Cam,Thomas,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,23.28,8.0,2.0,0.0,0.0,7.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,-11.0,,2026-02-03 19:30:00
Ziaire,Williams,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,24.27,17.0,3.0,0.0,1.0,11.0,7.0,6.0,3.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,2.0,,2026-02-03 19:30:00
Danny,Wolf,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,18.38,7.0,3.0,0.0,1.0,8.0,3.0,5.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,3.0,,2026-02-03 19:30:00
Luka,Doncic,Los Angeles,Lakers,Brooklyn,Nets,1.0,0.0,28.49,24.0,5.0,0.0,1.0,18.0,8.0,11.0,4.0,6.0,4.0,5.0,1.0,6.0,1.0,5.0,19.0,G,2026-02-03 19:30:00
Terance,Mann,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 19:30:00
Drake,Powell,Brooklyn,Nets,Los Angeles,Lakers,0.0,1.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-6.0,,2026-02-03 19:30:00
Simone,Fontecchio,Miami,Heat,Atlanta,Hawks,0.0,1.0,33.39,18.0,2.0,1.0,0.0,15.0,7.0,8.0,2.0,2.0,2.0,4.0,2.0,6.0,2.0,0.0,7.0,F,2026-02-03 19:30:00
Kristaps,Porzingis,Atlanta,Hawks,Miami,Heat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-03 19:30:00
Jalen,Johnson,Atlanta,Hawks,Miami,Heat,1.0,0.0,36.17,29.0,11.0,0.0,0.0,20.0,12.0,7.0,3.0,4.0,2.0,11.0,0.0,11.0,4.0,2.0,8.0,F,2026-02-03 19:30:00
Dru,Smith,Miami,Heat,Atlanta,Hawks,0.0,1.0,18.33,2.0,2.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,-14.0,,2026-02-03 19:30:00
